texto,texto_limpio,insulto,amenaza,rumores_difamatorios,comentarios_humillantes,lenguaje_discriminatorio,acoso_sexual,manipulacion_emocional,lenguaje_vulgar,acoso_general,redes_sociales,suicidio_autolesion
"le estás pidiendo mucho a esta burra, a duras penas aprendió a leer.",pidiendo burra duras penas aprendió leer,False,False,False,False,False,False,False,False,False,False,False
"A este 🐷 ceboso el papá lo violaba de niño, uhhh si no hay otra razón para tanta estupidez que escribe el manteco asqueroso",ceboso papá violaba niño uhhh si razón tanta estupidez escribe manteco asqueroso,False,False,False,True,False,False,False,False,False,False,False
Que les asombra de este PAYASO?,asombra payaso,False,False,False,False,False,False,False,False,False,False,False
Hay que ser muy imbécil y adoctrinado,ser imbécil adoctrinado,True,False,False,False,False,False,False,False,False,False,False
"Mi jefe homofobico, misógino, machista, Hpta, mal padre, mal jefe, infiel, descuidado: “Dios si me ama”.",jefe homofobico misógino machista hpta mal padre mal jefe infiel descuidado dios si ama,False,False,True,False,False,False,False,False,False,False,False
"Idiota, ¿tiene un escanear en el cerebro o qué, hpta.? Se le acabó la batería atembao.",idiota escanear cerebro hpta acabó batería atembao,True,False,False,False,False,False,False,False,False,False,False
Mongolico quédese jalando el ganzo que usted es un baboso,mongolico quédese jalando ganzo usted baboso,True,False,False,False,False,False,False,False,False,False,False
TE VOY A ENCONTRAR Y TE VOY A MATAR BASURA!,voy encontrar voy matar basura,False,True,False,False,False,False,False,False,False,False,False
Coma mierda idiota,coma mierda idiota,True,False,False,False,False,False,False,True,False,False,False
"En ud nadie confía , vieja bruja!!!",ud nadie confía vieja bruja,False,False,False,False,False,False,False,False,False,False,False
"Cla Gnecco,la Casa de la periodista Vicky Dávila. Todo un Clan Genocida,Narco Paramilitar. Que el Fiscal General Francisco Barbosa,no quiere investigar. Por eso afilan garras y atacar al presidente y su gobierno. Todo un Complot criminal de Dávila y Barbosa",cla gneccola casa periodista vicky dávila clan genocidanarco paramilitar fiscal general francisco barbosano quiere investigar afilan garras atacar presidente gobierno complot criminal dávila barbosa,False,False,False,False,False,False,False,False,True,False,False
Osea hermano que necesidad de decir estás estupideces ... Quédese callado misógino hp !!,osea hermano necesidad decir estupideces quédese callado misógino hp,False,False,False,False,False,False,False,False,False,False,False
Eso es poco y más una escoria andante como este,escoria andante,False,False,False,False,False,False,False,False,False,False,False
"Dicen que cada pueblo elige el gobernante que merece, pero daulaw,  se pasa de calidad.
Tal vez sea el karma acumulado del profundo dolor de tantos africanos maltratados por la esclavitud en Cartagena, el mayor puerto negrero de América
Lo estamos pagando caro",dicen cada pueblo elige gobernante merece daulaw pasa calidad tal vez karma acumulado profundo dolor tantos africanos maltratados esclavitud cartagena mayor puerto negrero américa pagando caro,False,False,True,False,False,False,False,False,False,False,False
la rata que dirige al nuevo centro democrático vestidos de verde,rata dirige nuevo centro democrático vestidos verde,False,False,True,False,False,False,False,False,False,False,False
Esperemos a ver mamaburra analfabeta que podrá saber un actor de quinta que no fue capaz de tener una empresa sólida vivía de las mentiras de la televisión bandido fascineroso apátrida,esperemos ver mamaburra analfabeta podrá saber actor quinta capaz tener empresa sólida vivía mentiras televisión bandido fascineroso apátrida,False,False,False,False,False,False,False,False,False,False,False
"Que hpta vieja tan bruta, y abogada?, que miedoooo. Esta petrista si es la campeona, jajajaa. Mucha imbecil",hpta vieja tan bruta abogada miedoooo petrista si campeona jajajaa mucha imbecil,False,False,False,False,False,False,False,False,False,False,False
"Y si Ud es de los que piden a gritos que le salven el perrito y al final no aparecen para pagar la cuenta. 
Comase un cerro de 💩 y muerase.",si ud piden gritos salven perrito final aparecen pagar cuenta comase cerro muerase,False,False,False,False,False,False,False,False,False,False,False
"Cuando digo que te voy a violar con odio no lo digo en broma, puta. ",digo voy violar odio digo broma puta,False,False,False,False,True,False,False,False,False,False,False
"Ojalá te mueras hijo de puta, cualquier perro puede tener un reflejo de morder a otro porque son putos animales, y si no entiendes eso y no lo puedes controlar ojalá que te maten a ti. Ojalá te quiten a tu perro por posible maltratador, grandísimo imbecil.",ojalá mueras hijo puta cualquier perro puede tener reflejo morder putos animales si entiendes puedes controlar ojalá maten ojalá quiten perro posible maltratador grandísimo imbecil,False,False,True,False,True,False,False,True,False,False,False
Este petardo tiene un pie en cárcel por ser el mensajero de mafiosos,petardo pie cárcel ser mensajero mafiosos,False,False,False,False,False,False,False,False,False,False,False
"Replying to Fernand90142047 richizuluaga
 and 15 others
No. La física no tiene ideología. Tírese de un puente y me dice si la gravedad funciona",replying to fernand richizuluaga and others física ideología tírese puente dice si gravedad funciona,False,False,False,False,False,False,False,False,False,False,False
vas a volver y te voy a matar hijo de puta,vas volver voy matar hijo puta,False,True,False,False,True,False,False,False,False,False,False
Si lo dice esta aguevada así debe ser si quiere ser profesor solo tiene que saber que bogota es la capital de Colombia y muchas ganas y listo por eso estamos jodidos cualquier mamarracho cree que sabe más que el que ha estudiado juiciosamente petroburraaa,si dice aguevada así debe ser si quiere ser profesor solo saber bogota capital colombia muchas ganas listo jodidos cualquier mamarracho cree sabe estudiado juiciosamente petroburraaa,False,False,False,False,False,False,False,True,False,False,False
"
Esos escándalos sin fundamento de los medios prepagos no impide el nombramiento de un fiscal que destape toda las otrosidades de esa plaga corrupta asesina de extrema derecha",escándalos fundamento medios prepagos impide nombramiento fiscal destape toda otrosidades plaga corrupta asesina extrema derecha,False,False,False,False,False,False,False,False,False,False,False
"Éste pobre mamarracho,también tendrá q tragarse lo q dice.",éste pobre mamarrachotambién q tragarse q dice,False,False,False,False,False,False,False,True,False,False,False
"Si claro, el escándalo sigue, bochinchera",si claro escándalo sigue bochinchera,False,False,False,False,False,False,False,False,False,False,False
! Inepto analfabeta y bruto!,inepto analfabeta bruto,False,False,False,False,False,False,False,False,False,False,False
jaja el propio estupido,jaja propio estupido,False,False,False,False,False,False,False,False,False,False,False
A vos te va llegar tu hora primero perro victimista.,vos va llegar hora primero perro victimista,False,False,False,False,False,False,False,False,False,False,False
"Lo único claro es que Benedetti tiene el sartén por el mango, es una rata, pero inteligente si es.",único claro benedetti sartén mango rata inteligente si,False,False,True,False,False,False,False,False,False,False,False
"Hola burra, ¿me puede explicar entonces qué quiso decir aquí? Quedo atento.",hola burra puede explicar entonces quiso decir aquí quedo atento,False,False,False,False,False,False,False,False,False,False,False
Cuando va a aceptar la gente que Tom Hanks es un pedofilo? Sigue haciendo películas para niños este depredador,va aceptar gente tom hanks pedofilo sigue haciendo películas niños depredador,False,False,False,False,False,False,False,False,False,False,False
Cada día das mas lastima bruja,cada día das mas lastima bruja,False,False,False,False,False,False,False,False,False,False,False
"Lo peligroso es que la hija de un guerrillero que perseguía a ciudadanos y magistrados  para extorsionarlos, amenazarlos, incendiarlos, secuestrarlos, asesinarlos,  quemarlos, por “fines políticos” quiera realizar un “revisionismo” de la historia de sangre, destrucción y muerte  que lleva su padre hablando de Hitler, lo cierto es que su papá no es muy diferente a Hitler, dos hombres enfermos mentales a los que no les intereso tomar las armas y usarlas contra todo aquel que no pensara como ellos.",peligroso hija guerrillero perseguía ciudadanos magistrados extorsionarlos amenazarlos incendiarlos secuestrarlos asesinarlos quemarlos fines políticos quiera realizar revisionismo historia sangre destrucción muerte lleva padre hablando hitler cierto papá diferente hitler dos hombres enfermos mentales intereso tomar armas usarlas aquel pensara,False,True,False,False,False,False,False,False,False,False,False
nunca falta un atolondrado que no entiende,nunca falta atolondrado entiende,False,False,False,False,False,False,False,False,False,False,False
"Lo que sos, es un ridículo, un malparido y no servís para nada. JAJAJAJA",sos ridículo malparido servís jajajaja,False,False,False,False,False,False,False,True,False,False,False
SUICIDESE MARICA,suicidese marica,False,False,False,False,True,False,False,False,False,False,False
"Si bien hay mucho odio en esta red, también hay gente muy boba hijueputa que se merece los madrazos a pulmón, que gonorrea tan idiota a lo bien.",si bien odio red gente boba hijueputa merece madrazos pulmón gonorrea tan idiota bien,True,False,False,False,True,False,False,False,False,False,False
"Mas hpta es Ud, pinche perdedor.",mas hpta ud pinche perdedor,True,False,False,False,False,False,False,True,False,False,False
"Viejo hdptaa eso ya no es un ser humano, eso no merece llamarse humano, es una puta escoria de mierda, que el karma, el universo la vida la naturaleza se encarguen de ese hpta.",viejo hdptaa ser humano merece llamarse humano puta escoria mierda karma universo vida naturaleza encarguen hpta,False,False,False,False,True,False,False,True,False,False,False
Le tengo la solución... Suicidese!!!,solución suicidese,False,False,False,False,False,False,False,False,False,False,False
"al menos abrí el link de la noticia y leé, bobo hp, analfabeta 😡",menos abrí link noticia leé bobo hp analfabeta,False,False,False,False,False,False,False,False,False,False,False
Ya estoy mamado de tus estupideces mamarracho inutil,mamado estupideces mamarracho inutil,False,False,False,False,False,False,False,True,False,False,False
"Ah pero como sale a defender a ese suplantador de funciones policiales. Sin armas no son nada, cagones.",ah sale defender suplantador funciones policiales armas cagones,False,False,False,False,False,False,False,False,False,False,False
 esta pobre filosofa analfabeta esta completamente perdida. no sabe donde esta parada,pobre filosofa analfabeta completamente perdida sabe parada,False,False,False,False,False,False,False,False,False,False,False
