texto,insulto,amenaza,rumores_difamatorios,comentarios_humillantes,lenguaje_discriminatorio,acoso_sexual,manipulacion_emocional,lenguaje_vulgar,acoso_general,redes_sociales,suicidio_autolesion
chicas perras historia bachelor acosaron alayah sacaron casa obligaron peter enviarla casa durarían día escuela secundaria our lady of mercy límite bachelor,False,False,False,False,False,True,False,False,True,False,False
peor error tiempos requiere título universitario cuatro años matones ejercen fuerza bruta coeficiente intelectual bajo llevarán ninguna parte si veteranos ventaja imprescindible tener título universitario deberíamos ser vigilados matones abandonaron universidad terminar escuela secundaria,False,False,False,False,False,False,False,False,False,False,False
realdonaldtrump rindas interpone camino matones escuela almuerzos dejes tontos bush mccain romney acerquen,True,False,False,False,False,False,False,False,False,False,False
dedicado todas chicas escuela secundaria molestaban gustaba color rosa cosas lindas ahora egirls twitter avatares hello kitty,False,False,False,False,False,False,False,False,False,False,False
madre brutalmente atacada adolescentes escuela secundaria california enfrentamiento hija acosada httpsabcnycommombrutallyattackedbyteengirlsoutsidecahighschool vía abcny,False,False,False,False,False,False,False,False,False,False,False
amanza monada romain completo despropósito excepto comporta forma salvaje christine peor estilo increíblemente malvado heather peor estilo matona escuela davina peor siempre ponga ropa incorrecta,False,False,False,False,False,False,False,False,False,False,False
foto acosador escuela doble junior incluso sonrisa desdén innatos deliverance realmente espeluznante,False,False,False,False,False,False,False,False,False,False,False
jugando estúpido juego mobage chicas anime aquí tan malas puedo creer chicas secundaria acosando vez,True,False,False,False,False,False,False,False,False,False,False
solo digo sorprende estudiante tercer año secundaria todavía piense bien intimidar estudiante primer año sucedió pasado aprendió errores salió adelante,False,False,False,False,False,False,False,False,True,False,False
alcalde ponerse manos obra analizar profundidad cómo hacer cosas funcionen implica invertir utilizar púlpito ser defensor soluciones trisectoriales jóvenes saskia traill httpsbufflywztmn expandschool,False,False,False,False,False,False,False,False,False,False,False
chicas necesitaban ser intimidadas escuela secundaria digo mitad escuela secundaria piensa cree estupideces lol solo di racista sigue adelante,False,False,False,False,False,False,False,False,False,False,False
escuela secundaria chicas acosaban así creía amor enamoré muchas profesoras mentí misma diciendo solo admiración propia computadora portátil veía the l word películas mala representación lésbica,False,False,False,False,True,False,False,False,False,False,False
debe difama escuelas públicas educar niños malos si eliminas todas opciones solo ofreces educación pública sorprendería saber cuántos acosadores provienen familias blancas ricas,False,False,False,False,False,False,False,False,False,False,False
chicas intimidaban chicas escuela secundaria sé,False,False,False,False,False,False,False,False,False,False,False
mierda maldita mierda escuela secundaria,False,False,False,False,False,False,False,True,False,False,False
cierres escuelas detenido acoso escolar tomemos ejemplo incidente reciente registrado campo fútbol escuela varias niñas unen brutalmente niña lamentablemente distritos escolares asumen responsabilidad poner fin acoso escolar httpswwwyoutubecomwatchvhvhgrnampfbclidiwarilgucqvmjhohlnruxqupyfcvmsbhowiokrkgyujeg,False,False,False,False,False,True,False,False,False,False,False
chica llamada mai hizo bullying secundaria jajaja,False,False,False,False,False,False,False,False,False,False,False
antiguo matón escuela primaria gustó tiktok cómo,False,False,False,False,False,False,False,False,True,False,False
cada pocos días recuerdo chica religiosa intimidaba ser bisexual escuela secundaria ahora defensora acoso escolar ninguna manera toda homofobia desaparecido alturas,False,False,False,False,False,True,False,True,False,False,False
quizás conozcas koe katachi voz silenciosa quiero spoilear demasiado premisa esencialmente cómo niña sorda transfiere nueva escuela acosada directamente avanzamos rápidamente escuela secundaria acosador especie paria ahora trata compensarlo,False,False,True,False,False,False,False,False,False,False,False
todas enfermeras chicas blancas malas intimidaban escuela secundaria todas chicas blancas malas intimidaban escuela secundaria enfermeras,False,False,False,False,False,False,False,False,False,False,False
redes sociales continuación escuela secundaria acosadores nunca cansaron repartir crueldad menos si pudieras volver adolescencia podrías destruirlos ir cárcel ello,False,True,False,False,False,False,False,False,False,False,False
cortez crimen odio hombres misoginia feminista cazafortunas cortez actúa llorona patio escuela culpando niño abusador usando mentiras promocionarse misma motivando prejuicios niño ataque niños potus housedemocrats speakerpelosi,False,False,False,False,False,False,False,False,False,False,False
siempre bueno decir bully escuela llevó suicidio digo alguien muera si muñecas papel reales ver dos personajes anime bully jodido bully jodido,False,False,False,False,False,False,False,False,False,False,False
ayer escuché hablar trump quiero decir realmente escuché escuché hannity tucker carlson stephen miller así preguntas cuándo convirtió unidos dos países separados alguien volvió escuela primaria matones niños promedio,False,False,False,False,False,False,False,False,False,False,False
mitad peores padres mundo historia acabamos leer niño va empezar escuela madre da clases madre emocionada niño dice podemos fingir parientes rompe corazón madre luego sufre acoso madre maestra detiene acosadores padre terrible,False,False,False,False,False,True,False,False,False,False,False
escuela secundaria haciendo publicación black lives matter si importara acosando ponerle garras chica aún así castigaron jajaja,False,False,False,False,False,False,False,False,False,False,False
sufrí bullying escuela primaria secundaria final primaria niñas disculparon conmigo nunca perdonaré superé nunca necesito volver verlas,False,False,False,False,False,False,False,False,False,False,False
desearía raptaran genial infierno,False,False,False,False,False,False,False,False,False,False,False
madre brutalmente atacada adolescentes escuela secundaria california enfrentamiento hija acosada httpsabccommombrutallyattackedbyteengirlsoutsidecahighschool vía abc,False,False,False,False,False,False,False,False,False,False,False
siempre intimidan niños royale high piensan niño vestido niña,False,False,False,False,False,False,False,False,False,False,False
identifico víctima bullying noveno grado escuela secundaria amenazaban violencia diario chicas malvadas celosas amara tipo genial planeta acabamos celebrar aniversario primera cita,False,False,False,False,False,False,False,False,False,False,False
alex sigue enviándome fotos chicas diciendo veo mejor sé olvida nadie mete conmigo intimidaba escuela secundaria jajaja,False,False,False,False,False,False,False,False,False,False,False
favor arrastró justin bieber actuando si matona secundaria,False,False,False,False,False,False,False,False,False,False,False
nuevo estudio trump envalentona fanáticos acosadores escuela secundaria,False,False,False,False,False,False,False,False,False,False,False
último loca religiosa simboryo girl acaba hacer segunda secuela dio pesadillas siento ghorl may plan na ko nun último chicos escuela secundaria obligaron desnudarme frente suerte escapé acosaron redes sociales,False,False,False,False,False,False,False,False,True,False,False
