texto,insulto,amenaza,rumores_difamatorios,comentarios_humillantes,lenguaje_discriminatorio,acoso_sexual,manipulacion_emocional,lenguaje_vulgar,acoso_general,redes_sociales,suicidio_autolesion
saludo brooklyn gasolina dólares galón voy camino atlantic meterme chicas gueto trabajan target,False,False,False,False,False,False,False,False,False,False,False
grita verdadera perra,False,False,False,False,False,True,False,False,False,False,False
saludo mamá criado ninguna puta,False,False,False,False,True,False,False,False,False,False,False
saludo perra dejar seguirme si dado cuenta gustan fotos solo darles gusta httptcoxjtimrcsg,False,False,False,False,False,True,False,False,False,False,False
saludo perras principales perras secundarias,False,False,False,False,False,True,False,False,False,False,False
saludo todas perras góticas,False,False,False,False,False,True,False,False,False,False,False
saludo perras desanimadas nunca hacen pasar mal rato negrata,False,False,True,False,False,True,False,False,False,False,False
espectáculo anoche genial gracias vinieron si viniste retrasado menos cock sparrer,False,False,False,False,False,False,False,True,False,False,False
barra ducha puta httptcotdzxblisf,False,False,False,False,True,False,False,False,False,False,False
shreks perras,False,False,False,False,False,True,False,False,False,False,False
encogimiento hombros tal vez cosa perras canadienses,False,False,False,False,False,True,False,False,False,False,False
cállate puta boca deja comportarte cobarde jajaja,False,False,False,False,True,False,False,False,False,False,False
cállate boca maldito cabrón,False,False,False,False,False,False,False,True,False,False,False
cállate boca envié hermana foto mini brownie dijo hongo gustaría,False,False,False,False,False,False,False,False,False,False,False
cállate pájaros hora dormir,False,False,False,False,False,False,False,False,False,False,False
cállate perra iba asar,False,False,False,False,False,True,False,False,False,False,False
cállate perra golondrina,False,False,False,False,False,True,False,False,False,False,False
cállate perra masturbando hermana,False,False,False,False,False,True,False,False,False,False,False
cállate perra intentando dormir,False,False,False,False,False,True,False,False,False,False,False
cállate maricón,False,False,False,False,True,False,False,False,False,False,False
cállate puta,False,False,False,False,True,False,False,False,False,False,False
cállate perra pareces año nuevo nuevo,False,False,False,False,False,True,False,False,False,False,False
cállate mesquito mira culo hacia arriba perra reventada,False,False,False,False,False,True,False,True,False,False,False
cállate maricón rt blacktaco titubear thotcho tomó tiempo,False,False,False,False,True,False,False,False,False,False,False
chicas tímidas gtgt,False,False,False,False,False,False,False,False,False,False,False
shy glizzy suena tonto mierda sabes medellín,True,False,False,False,False,False,False,True,False,False,False
tímida cantante sorprende derrite corazón simons httptcorbcwsvvdjy tan hermoso casi lloré,False,False,False,False,False,False,False,False,False,False,False
shylock wong incidentes intolerancia demócrata semanas media mum httptcoixvrkki vía breitbartnews,False,False,True,False,False,False,False,False,False,False,False
shylock wong incidentes intolerancia demócrata semanas media mum httptcorxynpgyd vía breitbartnews,False,False,True,False,False,False,False,False,False,False,False
mierda cabreando rt tristine thowd ugh soporto perras smh,False,False,False,False,False,True,False,True,False,False,False
shyyyyyt horas shayalicious tiempo completo hora horas extras beneficios parece bien,False,False,False,False,False,False,False,False,False,False,False
harto oír chicos ap quejarse pobre promedio nadie importa,False,False,False,False,False,False,False,False,False,False,False
harto payasadas mapache rt poonsoaker precisión rt thotcho henny agua,False,False,False,False,False,False,False,False,False,False,False
perras secundarias básicamente nuevas relaciones inician suma problemas mujer principal,False,False,False,False,False,True,False,False,False,False,False
putas lado necesitan rondas rt peachpapayya siempre tocan canciones estúpidas putas tras,True,False,False,False,True,False,False,False,False,False,False
sierra casi atrapada viejo paleto,False,False,False,False,False,False,False,False,False,False,False
suspiros alivio aficionados beijing guoan gobierno china club venció rival japonés tenso partido fútbol httptcoeeseoriba,False,False,False,False,False,False,False,False,False,False,False
sike naw encantan putas grandes malolientes,False,False,False,False,True,False,False,False,False,False,False
tonta perra nunca duerme eh,True,False,False,False,False,True,False,False,False,False,False
puta mente simple,False,False,False,False,True,False,False,False,False,False,False
simplemente puedo lidiar confrontación así simplemente alejo idiotas ponen desagradables conmigo cambiado últimos años ser honesto,True,False,False,True,False,False,False,False,False,False,False
grupo yihadista sinaí decapita tres personas acusadas ser espías judíos httptcocdoselik vía breitbartnews,False,False,False,False,False,False,False,False,False,False,False
dado muchas ustedes pequeñas perras querían agregar hashtag h tweets haré mismo vuelta votesos,False,False,False,False,False,True,False,False,False,False,False
jóvenes perras sido negros,False,False,False,False,True,True,False,False,False,False,False
perras encanta llamarme nombres ex novias voy empezar llamarlas nombres negros acostaron,False,False,False,False,True,True,False,False,False,False,False
dado gatos lamen tiempo deberían ser buenos comiendo coño,False,False,False,False,False,False,False,False,False,False,False
chica gusta discutir envié perra facultad derecho,False,False,False,False,False,True,False,False,False,False,False
negros lanzando subtítulos mismo negro misma perra tonta siendo follada httptcoccmaoisbp,True,False,False,False,True,True,False,False,False,False,False
diste coño culo pone gordo,True,False,False,False,False,False,False,True,False,False,False
putas queréis ser infantiles httptcopvxpxnrz,False,False,False,False,True,False,False,False,False,False,False
hombre soltero color busca mujer soltera blanca gordo aceptable negro,True,False,False,False,True,False,False,False,False,False,False
soltero dólar follando perras slateraww mane,False,False,False,False,False,True,False,False,False,False,False
siri terrible coño,False,False,False,False,False,False,False,False,False,False,False
hermana dijo ve dormir dije perra cumpleaños voy dormir,False,False,False,False,False,True,False,False,False,False,False
siéntate cara m u h comerte coño digo gracia,False,False,False,False,False,False,False,False,False,False,False
siéntate maldita rt mal cállate boca rt thotcho actúan si hiciera frío denver,False,False,False,False,False,False,False,True,False,False,False
sentado solo viendo white chicks pantalones mantas peludas té sube,False,False,False,False,False,False,False,False,False,False,False
sentado bar trabajo viendo the walking dead malditos mojados deciden entrar poner música picante jesucristo,False,False,False,False,False,False,False,False,False,False,False
sentado terraza disfrutando stoneipa mirandooliendo vecinos quemar basura missouri httptcovlnhyahaew,False,True,False,False,False,False,False,False,False,False,False
sentado terraza disfrutando stoneipa mirandooliendo vecinos quemar basura missouri httptcomwynrltwz,False,True,False,False,False,False,False,False,False,False,False
sentado aquí lado perra loca vecindario ríe carcajadas tiempo,False,False,False,False,False,True,False,False,False,False,False
sixten acaba meterse oreos garganta,False,False,False,False,False,False,False,False,False,False,False
chicas delgadas tener par rondas coño,False,False,False,False,False,False,False,False,False,False,False
salté clase español resto semana joda perra,False,False,False,False,False,True,False,False,False,False,False
skippy kats fezbandname ronandfezsxm,False,False,False,False,False,False,False,False,False,False,False
skylar necesita volver clarenceville llevando todas putas,False,False,False,False,True,False,False,False,False,False,False
